Pomerance CUDA x16halvenonsplit prototype

p = 1000000000000000000000000103
mode = x16ecoverd4probe
seed_offset = 0
seed_mode = identity
max_trials = 100000000
chunk_trials = 100000000
probe_target_depth = 24
probe_prefix_filter_depth = 8
probe_bucket_bits = 6
k = 45
backend = u96
GPU = NVIDIA RTX 6000 Ada Generation  SMs=142  blocks=1136  threads=128  claim_batch=64

  probe_trials=99999550 elapsed=75.676 rate_Mps=1.321420 target_survivors=1522 y_draws=3226304692
  probe_trials=99999566 elapsed=75.678 rate_Mps=1.321389 target_survivors=1522 y_draws=3226441372
  probe_trials=99999580 elapsed=75.680 rate_Mps=1.321353 target_survivors=1522 y_draws=3226578308
  probe_trials=99999594 elapsed=75.682 rate_Mps=1.321322 target_survivors=1522 y_draws=3226715177
  probe_trials=99999608 elapsed=75.683 rate_Mps=1.321289 target_survivors=1522 y_draws=3226852120
  probe_trials=99999622 elapsed=75.685 rate_Mps=1.321256 target_survivors=1522 y_draws=3226988983
  probe_trials=99999634 elapsed=75.687 rate_Mps=1.321224 target_survivors=1522 y_draws=3227125905
  probe_trials=99999646 elapsed=75.689 rate_Mps=1.321193 target_survivors=1522 y_draws=3227262887
  probe_trials=99999658 elapsed=75.691 rate_Mps=1.321162 target_survivors=1522 y_draws=3227399777
  probe_trials=99999670 elapsed=75.692 rate_Mps=1.321131 target_survivors=1522 y_draws=3227536724
  probe_trials=99999682 elapsed=75.694 rate_Mps=1.321100 target_survivors=1522 y_draws=3227673808
  probe_trials=99999692 elapsed=75.696 rate_Mps=1.321070 target_survivors=1522 y_draws=3227810896
  probe_trials=99999702 elapsed=75.698 rate_Mps=1.321040 target_survivors=1522 y_draws=3227948181
  probe_trials=99999712 elapsed=75.700 rate_Mps=1.321007 target_survivors=1522 y_draws=3228085131
  probe_trials=99999722 elapsed=75.702 rate_Mps=1.320968 target_survivors=1522 y_draws=3228222580
  probe_trials=99999732 elapsed=75.704 rate_Mps=1.320932 target_survivors=1522 y_draws=3228359650
  probe_trials=99999742 elapsed=75.706 rate_Mps=1.320903 target_survivors=1522 y_draws=3228496758
  probe_trials=99999752 elapsed=75.708 rate_Mps=1.320867 target_survivors=1522 y_draws=3228634347
  probe_trials=99999760 elapsed=75.709 rate_Mps=1.320836 target_survivors=1522 y_draws=3228771101
  probe_trials=99999768 elapsed=75.711 rate_Mps=1.320803 target_survivors=1522 y_draws=3228908294
  probe_trials=99999776 elapsed=75.713 rate_Mps=1.320769 target_survivors=1522 y_draws=3229045303
  probe_trials=99999784 elapsed=75.715 rate_Mps=1.320738 target_survivors=1522 y_draws=3229182542
  probe_trials=99999792 elapsed=75.717 rate_Mps=1.320705 target_survivors=1522 y_draws=3229319738
  probe_trials=99999800 elapsed=75.719 rate_Mps=1.320673 target_survivors=1522 y_draws=3229456843
  probe_trials=99999808 elapsed=75.721 rate_Mps=1.320642 target_survivors=1522 y_draws=3229594196
  probe_trials=99999814 elapsed=75.722 rate_Mps=1.320611 target_survivors=1522 y_draws=3229731627
  probe_trials=99999820 elapsed=75.724 rate_Mps=1.320581 target_survivors=1522 y_draws=3229868530
  probe_trials=99999826 elapsed=75.726 rate_Mps=1.320543 target_survivors=1522 y_draws=3230005641
  probe_trials=99999832 elapsed=75.728 rate_Mps=1.320513 target_survivors=1522 y_draws=3230142512
  probe_trials=99999838 elapsed=75.730 rate_Mps=1.320483 target_survivors=1522 y_draws=3230280020
  probe_trials=99999844 elapsed=75.731 rate_Mps=1.320453 target_survivors=1522 y_draws=3230416648
  probe_trials=99999850 elapsed=75.733 rate_Mps=1.320423 target_survivors=1522 y_draws=3230553658
  probe_trials=99999856 elapsed=75.735 rate_Mps=1.320387 target_survivors=1522 y_draws=3230690945
  probe_trials=99999862 elapsed=75.737 rate_Mps=1.320352 target_survivors=1522 y_draws=3230828145
  probe_trials=99999868 elapsed=75.739 rate_Mps=1.320321 target_survivors=1522 y_draws=3230965630
  probe_trials=99999874 elapsed=75.741 rate_Mps=1.320291 target_survivors=1522 y_draws=3231102368
  probe_trials=99999878 elapsed=75.742 rate_Mps=1.320262 target_survivors=1522 y_draws=3231239337
  probe_trials=99999882 elapsed=75.744 rate_Mps=1.320231 target_survivors=1522 y_draws=3231376421
  probe_trials=99999886 elapsed=75.746 rate_Mps=1.320201 target_survivors=1522 y_draws=3231513584
  probe_trials=99999890 elapsed=75.748 rate_Mps=1.320171 target_survivors=1522 y_draws=3231650721
  probe_trials=99999894 elapsed=75.749 rate_Mps=1.320140 target_survivors=1522 y_draws=3231787865
  probe_trials=99999898 elapsed=75.751 rate_Mps=1.320105 target_survivors=1522 y_draws=3231925081
  probe_trials=99999902 elapsed=75.753 rate_Mps=1.320073 target_survivors=1522 y_draws=3232062301
  probe_trials=99999906 elapsed=75.755 rate_Mps=1.320041 target_survivors=1522 y_draws=3232199485
  probe_trials=99999910 elapsed=75.757 rate_Mps=1.320011 target_survivors=1522 y_draws=3232336437
  probe_trials=99999914 elapsed=75.759 rate_Mps=1.319981 target_survivors=1522 y_draws=3232473531
  probe_trials=99999918 elapsed=75.760 rate_Mps=1.319950 target_survivors=1522 y_draws=3232610507
  probe_trials=99999922 elapsed=75.762 rate_Mps=1.319920 target_survivors=1522 y_draws=3232747803
  probe_trials=99999926 elapsed=75.764 rate_Mps=1.319889 target_survivors=1522 y_draws=3232884733
  probe_trials=99999930 elapsed=75.766 rate_Mps=1.319859 target_survivors=1522 y_draws=3233021914
  probe_trials=99999934 elapsed=75.767 rate_Mps=1.319829 target_survivors=1522 y_draws=3233159294
  probe_trials=99999938 elapsed=75.769 rate_Mps=1.319798 target_survivors=1522 y_draws=3233296402
  probe_trials=99999940 elapsed=75.771 rate_Mps=1.319768 target_survivors=1522 y_draws=3233433393
  probe_trials=99999942 elapsed=75.773 rate_Mps=1.319738 target_survivors=1522 y_draws=3233570149
  probe_trials=99999944 elapsed=75.774 rate_Mps=1.319708 target_survivors=1522 y_draws=3233707205
  probe_trials=99999946 elapsed=75.776 rate_Mps=1.319678 target_survivors=1522 y_draws=3233844151
  probe_trials=99999948 elapsed=75.778 rate_Mps=1.319648 target_survivors=1522 y_draws=3233981248
  probe_trials=99999950 elapsed=75.779 rate_Mps=1.319618 target_survivors=1522 y_draws=3234118267
  probe_trials=99999952 elapsed=75.781 rate_Mps=1.319588 target_survivors=1522 y_draws=3234255276
  probe_trials=99999954 elapsed=75.783 rate_Mps=1.319558 target_survivors=1522 y_draws=3234392381
  probe_trials=99999956 elapsed=75.785 rate_Mps=1.319528 target_survivors=1522 y_draws=3234529514
  probe_trials=99999958 elapsed=75.786 rate_Mps=1.319498 target_survivors=1522 y_draws=3234666321
  probe_trials=99999960 elapsed=75.788 rate_Mps=1.319467 target_survivors=1522 y_draws=3234803302
  probe_trials=99999962 elapsed=75.790 rate_Mps=1.319437 target_survivors=1522 y_draws=3234940123
  probe_trials=99999964 elapsed=75.792 rate_Mps=1.319407 target_survivors=1522 y_draws=3235077426
  probe_trials=99999966 elapsed=75.793 rate_Mps=1.319377 target_survivors=1522 y_draws=3235214494
  probe_trials=99999968 elapsed=75.795 rate_Mps=1.319346 target_survivors=1522 y_draws=3235351573
  probe_trials=99999970 elapsed=75.797 rate_Mps=1.319316 target_survivors=1522 y_draws=3235488899
  probe_trials=99999972 elapsed=75.799 rate_Mps=1.319285 target_survivors=1522 y_draws=3235626359
  probe_trials=99999974 elapsed=75.800 rate_Mps=1.319256 target_survivors=1522 y_draws=3235763271
  probe_trials=99999976 elapsed=75.802 rate_Mps=1.319226 target_survivors=1522 y_draws=3235900593
  probe_trials=99999978 elapsed=75.804 rate_Mps=1.319195 target_survivors=1522 y_draws=3236037577
  probe_trials=99999980 elapsed=75.806 rate_Mps=1.319165 target_survivors=1522 y_draws=3236174755
  probe_trials=99999982 elapsed=75.807 rate_Mps=1.319135 target_survivors=1522 y_draws=3236312002
  probe_trials=99999984 elapsed=75.809 rate_Mps=1.319104 target_survivors=1522 y_draws=3236449096
  probe_trials=99999986 elapsed=75.811 rate_Mps=1.319069 target_survivors=1522 y_draws=3236586281
  probe_trials=99999988 elapsed=75.813 rate_Mps=1.319039 target_survivors=1522 y_draws=3236723425
  probe_trials=99999990 elapsed=75.814 rate_Mps=1.319009 target_survivors=1522 y_draws=3236860368
  probe_trials=99999992 elapsed=75.816 rate_Mps=1.318978 target_survivors=1522 y_draws=3236997724
  probe_trials=99999994 elapsed=75.818 rate_Mps=1.318947 target_survivors=1522 y_draws=3237134631
  probe_trials=99999996 elapsed=75.820 rate_Mps=1.318917 target_survivors=1522 y_draws=3237271548
  probe_trials=99999998 elapsed=75.822 rate_Mps=1.318887 target_survivors=1522 y_draws=3237408687
  probe_trials=100000000 elapsed=75.823 rate_Mps=1.318857 target_survivors=1522 y_draws=3237545553

Stratum probe summary:
  mode=x16ecoverd4probe source_kind=ecover_random_affine_xplus1_prefix_d backend=u96 GPU="NVIDIA RTX 6000 Ada Generation" seed_mode=identity seed_offset=0
  prefix_filter_depth=8
  accepted_roots=100000000 y_draws=3237545553 nonsplit_y=809382603 sqrtD_y=404703032 roots_valid=808822790
  target_depth=24 survivors=1522 rate=0.000015220 elapsed=75.823244 accepted_rate_Mps=1.318857 source_draws_per_accepted=32.375456 target_per_source_draw=0.000000470109 target_survivor_per_sec=20.073000
  prefix total=50000000 survivors=720 rate=0.000014400
  heldout total=50000000 survivors=802 rate=0.000016040
  depth survival checkpoints:
    depth>=4 count=100000000 rate=1.000000000
    depth>=6 count=100000000 rate=1.000000000
    depth>=8 count=100000000 rate=1.000000000
    depth>=10 count=24991026 rate=0.249910260
    depth>=12 count=6244672 rate=0.062446720
    depth>=14 count=1561634 rate=0.015616340
    depth>=16 count=389766 rate=0.003897660
    depth>=18 count=96840 rate=0.000968400
    depth>=20 count=24444 rate=0.000244440
    depth>=22 count=6074 rate=0.000060740
    depth>=24 count=1522 rate=0.000015220
  top buckets selected by prefix lift (min prefix total 100):
    bucket q_sheet key prefix_total prefix_surv prefix_lift held_total held_surv held_lift promotion
    47 0 47 390392 12 2.135 390243 5 0.799 no
    24 0 24 390788 11 1.955 389879 10 1.599 no
    92 1 28 389776 10 1.782 390402 7 1.118 no
    101 1 37 389968 10 1.781 390288 8 1.278 no
    9 0 9 389999 10 1.781 391340 8 1.274 no
    111 1 47 390398 10 1.779 391403 9 1.434 no
    0 0 0 391868 10 1.772 390626 3 0.479 no
    87 1 23 390305 9 1.601 390108 8 1.279 no
    119 1 55 390709 9 1.600 391182 4 0.637 no
    122 1 58 390794 9 1.599 390713 6 0.957 no
    27 0 27 391060 9 1.598 390423 6 0.958 no
    63 0 63 391133 9 1.598 391529 5 0.796 no
scope_probe_jsonl={"mode":"x16ecoverd4probe","source_kind":"ecover_random_affine_xplus1_prefix_d","narrowing_source":true,"scope_narrowing":true,"p":"1000000000000000000000000103","backend":"u96","gpu":"NVIDIA RTX 6000 Ada Generation","seed_mode":"identity","seed_offset":0,"target_depth":24,"prefix_filter_depth":8,"bucket_bits":6,"elapsed":75.823244,"accepted_rate_Mps":1.318857,"accepted_roots":100000000,"source_draws":3237545553,"nonsplit_y":809382603,"sqrtD_y":404703032,"roots_valid":808822790,"target_survivors":1522,"target_rate":0.000015220000,"source_draws_per_accepted":32.375455530000,"target_per_source_draw":0.000000470109,"target_survivor_per_sec":20.073000,"prefix_total":50000000,"prefix_survive":720,"held_total":50000000,"held_survive":802,"survive_4":100000000,"survive_6":100000000,"survive_8":100000000,"survive_10":24991026,"survive_12":6244672,"survive_14":1561634,"survive_16":389766,"survive_18":96840,"survive_20":24444,"survive_22":6074,"survive_24":1522}

Probe completed in 75.82s. trials=100000000 interval_trials=100000000 rate_Mps=1.318857
